,y_test,y_pred
67114,1551.45,1623.9796
67834,1.15,4.4942236
96151,1480.0,1473.1924
54834,250.45,244.22829
53327,9.0,10.840369
56565,1748.0,1799.1653
82071,7.55,24.710659
85931,7.1,12.203223
62295,1775.0,1874.6465
61315,481.05,459.05685
83006,218.0,253.87604
69154,0.6,4.967208
101373,187.75,143.88602
64573,785.0,854.25775
76672,121.2,130.12119
69650,683.3,711.2101
58083,205.8,218.35933
69163,0.65,3.5040426
62012,5.5,7.467002
100244,388.65,331.60944
74953,44.55,32.144115
94142,18.15,21.17482
67665,0.05,12.529357
62621,3.8,4.5808706
59495,2.8,11.2323065
67329,10.95,12.985312
59685,8.35,7.91693
55767,304.05,352.0077
73818,1154.25,1242.8442
94591,549.15,589.7622
68168,560.0,587.69617
52538,5.05,10.445983
62212,702.65,733.6611
57607,15.5,16.870583
92943,2.9,16.896248
67795,228.75,258.80762
55253,480.8,507.98392
58211,7.55,10.756705
91037,55.0,66.91836
59763,99.4,103.280556
93715,769.9,811.2611
92537,14.85,26.453182
68473,0.65,5.1567984
98020,218.95,251.16441
78380,3.65,8.184005
69931,156.6,214.04556
93976,777.0,830.5552
57438,939.0,955.4654
58621,138.15,182.36646
84564,1926.6,1997.0507
89503,7.15,14.901267
70340,314.9,341.99948
61653,1.2,12.99134
81302,412.45,470.38385
78242,55.85,68.1533
86847,166.25,159.42606
65174,512.0,588.69104
95659,532.75,533.31586
59060,8.6,11.307754
101122,164.1,116.89109
95179,18.45,14.369437
55527,731.65,764.2161
98809,404.2,356.75745
55093,1218.85,1264.0731
72201,8.8,20.594063
77438,17.55,37.80034
101108,584.35,532.9511
87567,116.8,122.20904
101684,1237.8,1263.0319
83440,1222.2,1268.0707
58777,34.55,52.541943
65198,21.75,41.696346
52798,1050.05,1235.6967
53925,3.75,5.444442
91305,667.6,664.9355
98547,36.85,23.425743
88427,0.15,93.02701
93699,1572.4,1612.384
99390,260.0,216.42982
87935,474.5,449.56638
96168,563.35,502.32803
72667,1.5,2.8672018
92514,442.35,455.13608
80834,702.45,734.9385
96184,166.2,116.46499
81735,42.45,42.10624
95261,137.1,95.305786
71459,822.3,883.9857
95167,68.25,61.163177
97651,101.75,80.296196
76950,55.95,73.115654
76550,5.75,35.06248
80720,3.2,5.260749
79410,24.25,34.081356
79874,3.2,7.531333
56611,4.1,16.644936
100663,1001.5,1036.2003
68029,899.65,934.17676
98851,531.5,584.145
68181,177.05,199.94682
75534,5150.0,5288.8374
70239,35.2,65.15371
56869,7.2,8.497428
81764,1501.4,1558.8129
86241,671.75,696.4475
75426,18.8,31.63004
86971,2.35,31.56258
85667,2030.35,2033.1224
75152,243.15,263.86063
72960,6.5,7.0392065
71187,534.2,566.8438
59661,380.25,380.13937
97213,28.1,47.5168
54879,519.65,524.5676
81557,3543.25,3686.686
76568,0.7,5.481551
80242,497.2,538.103
79923,1976.0,2051.7253
73342,828.4,871.2312
93690,2362.75,2424.774
89987,375.35,359.121
80231,1684.9,1772.661
82568,55.1,111.08787
68974,307.95,357.1599
86271,1.45,9.9530325
60678,331.8,360.56332
99780,0.05,6.6488867
58584,2238.65,2293.1604
78933,1.35,11.250098
99344,11.1,10.68267
67263,28.45,47.249584
100063,1461.7,1450.0712
65106,13.85,26.233131
53082,3.55,8.044402
65680,18.5,40.041046
100587,388.7,299.13614
86694,969.7,969.228
79516,246.0,283.31354
61630,362.75,408.65433
86411,2.45,6.992835
97955,298.85,252.70348
53901,69.45,71.01857
60366,2.9,5.210189
94345,718.1,705.0156
75441,6.85,9.616927
83936,479.25,520.9293
59015,1334.9,1365.4856
77735,6.35,8.018279
97636,484.25,501.61252
79405,41.7,59.813004
58599,1302.65,1326.4259
74550,15.0,15.14408
79762,1.8,8.979209
59061,8.4,10.752883
53904,36.4,55.334896
87690,0.8,34.33459
67148,12.75,35.135887
62217,506.55,546.56555
73497,241.3,252.20222
95680,7.85,21.655342
90377,131.0,129.34784
85525,646.6,675.07166
82922,10.0,20.706242
79870,3.5,9.941764
63228,2.55,15.070525
60833,629.65,671.3931
86277,1.15,6.1514044
86248,326.5,351.49634
54235,295.1,327.6645
84991,946.35,968.44507
84990,982.6,1018.10565
81080,19.8,90.40292
78670,868.25,925.1102
95342,1108.2,1131.3379
78683,347.9,352.38815
80708,3.9,7.166793
68784,11.9,19.204628
62132,306.7,332.40384
57598,295.25,300.25815
89767,1414.65,1432.5558
87837,1.35,9.529899
69823,0.65,7.453429
91141,416.8,421.8801
60355,3.5,7.0750875
82194,3.35,8.4318
74564,6.05,5.5165777
65001,3.15,7.160842
101904,9.75,7.9443426
76483,1318.4,1404.36
87125,1.6,6.127799
62725,5.55,7.774604
86144,66.8,75.05268
87813,267.7,283.52917
90434,563.75,539.8744
78447,372.7,377.35803
56076,3.45,6.938239
76538,312.25,328.70654
101222,1373.0,1358.37
86690,1201.3,1217.0763
56753,5.8,8.448264
74089,16.8,20.031105
89854,51.75,103.26782
82691,8.85,36.23574
61639,42.6,93.61709
98846,776.35,832.42847
57920,862.35,893.8589
91840,725.3,727.1984
100524,870.15,796.35254
67313,430.85,487.52103
68053,28.75,48.332848
92214,2.35,16.080086
60812,1724.95,1782.7609
90533,4020.0,4144.056
88385,2020.0,2212.2478
66528,7.0,13.965079
98189,2.9,8.665999
94260,437.8,426.93936
72347,27.25,54.262962
80285,20.1,24.227821
82352,113.4,127.6256
99338,17.05,18.074928
83944,94.6,173.57195
77540,284.4,305.95004
72188,191.75,213.8112
71667,820.25,886.0862
97747,2202.05,2234.1702
65917,11.95,16.69308
96692,616.6,619.67126
66299,1.95,6.8448477
78691,159.75,160.59456
83194,2185.55,2226.0986
55255,395.15,425.17145
76554,1.95,13.245658
83713,123.2,142.10126
101509,705.0,781.70996
70443,719.0,778.76514
98460,329.35,287.31198
70253,11.45,13.997069
70463,921.05,918.5682
61786,2.45,6.702018
85579,2.85,14.907905
81802,546.7,586.17633
63348,4.25,7.043494
74114,2350.0,2413.612
97754,1527.0,1553.2638
60514,776.8,800.5906
101479,2940.0,3001.1172
53868,1495.85,1587.4414
84170,1031.3,1086.4526
92329,17.5,34.45301
70220,385.7,434.62302
81535,9.25,15.1893
62582,184.6,209.63506
58787,5.2,15.585944
71191,331.85,365.5215
93661,4650.0,4896.5806
66743,110.35,134.97353
72111,3.9,18.043015
59459,892.35,897.7226
82536,170.0,168.3991
54656,4.25,12.896651
82556,537.55,594.2454
98588,1950.0,1946.0938
98322,201.25,178.15408
59351,0.7,5.485244
80355,8.15,40.200024
102346,180.0,156.73735
85908,289.05,281.70453
66383,616.6,656.45703
75814,0.65,3.2256842
91290,78.3,77.59524
84752,0.05,6.3438635
61350,9.25,9.183646
95781,1064.0,1064.3464
96659,2363.7,2402.921
54761,257.3,262.97186
91303,2024.2,2047.1019
87933,562.3,533.0003
94768,4.5,13.680968
76948,79.35,92.524536
81601,15.7,20.937786
68715,5.0,13.8441
63413,1362.25,1480.0901
60211,255.85,284.2914
87123,1.55,6.5073614
86387,130.05,147.27133
98141,1493.35,1499.076
53392,1017.15,1056.87
98283,2021.95,2037.0336
76165,341.0,370.36063
99670,127.85,67.52501
76289,4250.0,4397.307
91338,2624.5,2701.5088
100341,24.05,16.890862
88277,558.55,549.8279
64251,1070.0,1182.1699
54770,45.05,62.990288
60362,3.9,5.82743
60200,769.5,795.1743
91543,62.15,54.01877
70186,9.8,13.283072
76037,4.2,6.366416
68283,954.2,999.2538
102251,353.85,255.27339
87071,1444.4,1461.7437
102125,261.1,169.61693
93258,1596.45,1655.527
65446,1.3,13.640525
81182,910.0,970.3113
75383,1521.6,1625.8285
64967,250.9,316.81854
88051,6.7,12.706916
69137,1.3,13.374763
73714,37.75,40.24829
59771,28.5,38.788353
78353,280.3,294.782
91368,930.65,979.4501
76674,79.2,77.44932
68299,267.1,286.67337
61249,6.2,5.7527304
95801,180.75,161.84941
63359,3.55,5.1702642
94627,0.25,6.3146124
87232,29.7,46.2798
96352,4150.0,4137.1157
55885,1779.1,1836.7621
55525,818.15,856.04285
78543,113.1,125.42346
90109,3.9,13.353148
95908,1535.5,1545.972
102255,252.25,154.15164
52289,1.35,11.938094
96667,1882.7,1907.2787
66599,1860.7,1936.2535
74440,173.3,159.68538
97211,55.9,92.61473
74632,8.55,7.488227
57612,8.4,9.626761
76807,5.0,5.455161
78136,0.05,2.0886755
81447,3.45,6.1397924
88933,412.6,410.66876
80159,6.15,7.6268606
75424,24.1,44.377686
76484,718.85,776.51904
58118,2.1,5.579879
97066,663.5,640.2305
86689,1228.9,1266.7369
94884,89.7,67.02291
90853,20.75,37.218708
53772,9.25,26.266457
90934,30.25,42.916363
62353,38.8,91.81891
74343,2.95,5.375121
82155,668.15,689.7004
69104,1084.65,1083.4884
81204,25.6,50.50235
58904,6.3,10.311904
93293,156.15,159.42053
78235,271.1,286.91953
57790,30.65,34.296284
56822,32.6,42.407505
70606,244.15,291.02505
62381,0.75,4.757575
64609,10.35,11.016021
72645,1.8,7.1236944
64680,1999.0,2170.8828
68546,1738.9,1855.2688
81042,159.5,171.22374
70063,7.75,23.425613
56730,148.4,140.43155
82167,190.85,219.89168
54975,917.0,972.707
96287,154.5,106.89091
67314,416.75,449.8619
55537,355.35,378.18066
78114,0.05,5.7131796
85722,3.4,11.005736
66511,176.7,178.53777
78851,18.95,18.81897
78467,9.9,20.226269
85505,2486.0,2598.4888
75416,92.15,114.40319
64485,32.4,46.65849
83463,127.25,164.64052
88435,0.05,16.424522
101504,976.9,1029.993
93040,795.7,845.5875
98714,920.0,824.86346
73725,9.35,8.367103
95349,672.5,696.26514
83482,3.05,12.800193
60680,298.45,302.96582
95917,1082.35,1099.0273
70034,1110.0,1127.7148
59171,256.05,271.1009
62954,434.35,458.3111
82548,987.95,1090.8115
95348,741.7,728.56525
61785,2.35,6.8917913
98481,21.8,19.538689
81406,259.45,321.53342
87962,3.65,13.02912
82689,16.05,48.527603
79769,1.75,6.0852804
66925,0.3,3.5954657
76961,11.0,17.62114
73981,194.9,195.30782
63578,11.85,11.142493
70897,1565.65,1601.8524
94113,612.35,626.844
84875,100.9,140.11319
56867,10.8,11.483253
64399,26.45,46.656574
73372,1.7,12.00257
102107,823.4,775.54224
59733,1691.05,1737.4293
87310,84.9,77.37769
68856,156.0,198.40715
57490,2.95,5.2649374
55260,197.65,234.82434
87402,1953.35,1976.9872
55071,1492.5,1540.1622
96197,44.35,28.141884
83821,763.25,809.4966
67601,744.2,793.8678
60055,418.65,458.33945
81688,370.0,420.5723
75032,17.0,46.225395
54093,96.2,47.661552
63655,22.45,27.00235
82811,4.05,15.345733
101866,580.35,560.5451
91657,167.2,147.82527
79048,4.15,17.342125
68880,8.1,14.670661
92320,131.85,136.2474
57685,12.85,15.547133
78953,0.7,3.8652487
71896,268.6,276.41312
89803,115.1,129.88472
56036,744.25,765.3082
57346,1.6,4.3953466
73359,48.15,107.95495
89537,2418.5,2486.4646
85038,1.9,6.6160803
87084,702.7,715.0521
65560,14.75,41.385735
93178,53.45,62.39893
66628,167.35,187.69902
92841,355.0,383.6899
72633,5.3,28.29012
83575,382.3,409.17838
85668,1911.7,1934.5063
96660,2269.05,2301.7158
72485,22.0,34.829987
70208,992.05,1068.6073
85142,60.05,76.36387
95476,1552.95,1597.7789
81317,28.4,55.403603
61356,7.3,7.724395
89501,10.15,20.749985
65564,4.75,19.118828
70614,37.4,52.875225
52940,136.85,191.43767
81939,501.25,521.2752
61885,5.75,7.7905188
89600,2.35,0.84403145
59312,678.15,714.3405
65922,7.35,12.315078
90216,2097.05,2719.314
76865,71.15,74.19601
94274,98.85,86.06709
100037,3040.0,3110.4702
90839,305.05,292.51672
61224,62.6,58.56584
55799,1.0,5.7940054
101189,59.8,33.02887
78671,851.2,879.1967
80674,222.25,269.69748
72112,3.1,16.855087
87443,73.0,79.51421
66883,271.45,313.0928
56364,2521.0,2565.5654
100088,315.4,284.2782
55784,1.65,14.044059
55734,570.0,636.431
98622,233.4,171.61119
64572,829.9,897.35
91810,2614.0,2703.858
83005,248.4,277.24094
90909,1000.0,1102.9573
76956,20.45,31.268227
97330,1262.5,1293.6859
61485,219.6,195.27618
71941,1425.35,1515.5486
94127,157.45,145.13487
76194,7.3,12.640052
62718,7.9,13.279983
81788,1244.85,1281.3878
73619,50.8,52.8253
83903,1540.0,1544.6775
75411,187.05,215.25726
85496,17.8,18.329506
53748,706.6,753.6472
101649,3701.0,3734.8052
92737,101.95,104.06736
61297,1637.8,1696.3505
100668,763.15,787.91736
91356,1535.1,1583.5615
72093,231.65,263.30685
65901,157.5,180.12517
55051,568.9,605.66284
91380,329.65,381.09216
75271,15.3,22.660095
97795,122.75,91.65858
86011,226.5,223.44983
92041,631.15,590.46985
96930,2546.95,2604.5034
93161,485.45,506.1934
97508,72.75,67.85601
76467,1729.15,1801.0343
69224,1639.05,1727.2814
91550,4.7,21.936775
77440,10.6,25.39534
59730,1955.75,1983.8978
99010,78.3,85.59936
75382,1617.8,1724.4159
82986,1118.45,1195.7473
93472,1913.05,1958.7562
64147,280.25,346.38086
73035,709.85,787.9665
87427,451.1,439.56247
97777,558.1,510.56192
62512,2.0,4.7914495
96340,610.05,545.0605
101554,1.15,5.851203
59231,28.25,29.87378
78093,1.35,104.31274
87398,4915.0,4971.705
76696,2.6,6.33834
76668,241.5,256.37167
88686,1123.35,1113.7345
59159,1008.9,1063.0261
78849,43.5,33.876606
71381,1.3,4.7643576
58639,1.2,10.573241
64309,3.85,6.171508
79941,764.55,816.2714
74165,0.2,51.109238
81005,150.2,180.99557
61034,1.95,4.655776
68550,1347.2,1449.0447
68044,187.85,191.2411
56558,2292.0,2297.927
64055,1.45,13.829749
99890,1658.4,1670.6322
76166,309.15,337.7654
61433,280.6,239.86005
69493,263.6,275.20917
101227,1046.6,1016.93365
100873,15.8,22.361885
89204,1.75,24.164276
91763,7.8,14.883109
93278,659.2,677.78467
97459,2475.6,2529.0454
56830,6.25,8.557807
59617,3.15,5.1769476
52726,38.25,68.01942
92312,393.4,410.734
59068,7.15,8.291053
98350,4.95,7.54338
56811,291.8,274.68054
63226,3.5,16.273766
61038,1.75,4.038535
65547,293.65,337.22882
66297,2.05,7.9456167
87318,12.9,19.455956
69103,1181.8,1182.8016
97235,0.9,6.3800497
80329,1471.7,1504.212
69958,1.95,6.5873175
94613,0.7,14.556479
81108,0.3,4.5271597
77877,21.6,18.706947
93692,2140.0,2222.2405
81536,9.0,11.862548
102053,81.0,45.19782
73300,861.4,882.9866
87692,0.55,26.070602
81780,1891.05,1947.6694
90421,1396.0,1402.206
96733,3.4,6.706771
53202,20.2,35.56284
76188,11.5,20.173641
52955,2.25,13.343154
59764,84.75,90.25892
54017,538.05,540.20575
89844,486.5,499.55795
95631,1971.8,1989.152
91393,0.1,33.286133
70458,1212.0,1216.5162
61032,1.8,4.9643927
83578,269.55,303.08405
68119,36.7,52.7545
89050,658.0,637.3556
87311,73.35,70.641136
85223,28.0,48.99491
57446,426.2,430.9445
95214,2622.0,2682.3755
74717,8.3,8.983375
85964,149.2,137.92462
84227,1.8,5.581069
56216,274.5,294.4621
71338,480.05,551.5995
81094,0.35,10.430556
99027,2.4,12.04325
101139,26.75,17.634003
57284,1282.6,1318.2325
63895,846.4,879.9535
67793,311.85,338.24017
85319,62.75,80.92411
73978,251.9,259.3759
92859,115.1,125.11054
93743,2.25,14.268531
60846,0.8,106.38455
85490,2292.75,2306.1758
78047,133.05,148.67665
62004,6.1,9.606124
55385,717.8,594.07184
53766,41.85,54.09639
80564,372.5,405.64487
74948,2405.0,2484.2583
95964,7.25,10.175483
101188,57.2,45.28872
83474,8.05,31.305977
65101,41.7,70.65035
82072,5.85,21.191132
59466,541.75,550.12634
96407,247.6,284.08603
81231,1.25,5.0276403
98724,428.25,362.77225
76486,126.7,149.26053
71152,692.1,720.6907
75262,75.6,80.60613
66374,1240.75,1302.0438
53858,4123.35,4195.928
69084,3205.0,3322.3738
53895,208.15,232.06104
67927,149.15,172.13765
66410,7.4,20.319885
90455,44.3,51.25295
52930,607.7,648.564
95009,252.9,236.13205
58602,1103.2,1127.7972
100692,10.6,35.704544
80657,989.9,1054.995
66030,7.85,10.415198
78098,0.1,32.837437
67119,963.3,1021.0227
94735,753.55,773.1444
101658,2691.4,2724.1904
60564,5.8,7.566291
84393,14.25,18.411629
71576,9.65,20.668037
99771,0.05,13.298743
59688,6.6,7.353965
90380,78.75,55.37156
78030,321.15,293.93475
54478,945.0,1031.0133
59043,92.15,97.68841
93074,6.9,16.16175
91318,2629.05,2664.7197
71383,1.25,4.455756
90180,5.45,11.970603
99137,1634.3,1651.2208
96359,203.8,196.23253
68821,12.95,13.906844
73700,281.7,277.40848
67472,1613.4,1676.5627
56324,154.8,171.1418
68849,326.45,384.98444
54361,249.65,307.48157
58767,303.4,305.61978
69381,8.8,22.17807
68402,3286.45,3359.6665
97062,747.0,770.6418
74838,245.4,231.60356
55778,6.45,40.005203
72948,33.25,43.136055
79205,1500.8,1588.1198
71567,83.0,87.12611
58808,2.1,4.6508474
58204,28.05,43.288082
96940,1431.1,1437.8827
95813,20.15,26.775475
70333,541.65,592.72546
99009,97.4,111.83155
86926,186.5,183.94164
65109,8.6,16.195671
87664,1044.75,1057.4326
95697,1.15,6.4662848
71978,1.45,15.047545
56469,0.75,6.214469
65998,601.0,639.5274
99166,276.1,278.09485
93713,869.6,910.57404
73401,1.45,2.2892141
101969,359.15,303.52847
89582,30.05,55.572998
81325,4.55,19.086388
81383,1731.75,1833.0612
101707,210.15,208.96771
57464,14.75,31.542751
74331,3.95,12.735305
76669,205.6,221.78758
52406,2.5,13.65322
97662,25.5,21.415688
52496,952.95,1025.5897
84315,79.65,97.32221
74703,18.75,19.971394
52687,16.45,25.409908
56056,24.95,44.31246
83831,303.6,336.2831
89506,6.4,9.8204565
80790,516.45,567.4536
80154,14.1,15.86679
56236,10.7,16.047966
96162,782.6,730.60297
83686,1410.7,1488.8688
100028,8297.25,8339.927
76440,460.85,557.80066
78567,5.6,9.491759
81306,255.5,312.30554
73203,41.2,48.816406
101046,17.6,16.693756
71378,1.2,5.266288
88867,105.4,105.683464
79034,98.4,129.20007
96285,200.65,159.31987
75381,1721.7,1823.0033
79728,656.65,697.349
71785,4779.45,4920.678
56428,1020.25,1005.58777
82281,341.05,360.07904
61618,1065.9,1102.3146
71963,111.5,182.0305
57281,1430.0,1469.8722
83914,3050.0,2969.1914
55394,232.4,251.1174
83970,0.25,5.7820654
77284,983.0,1026.2405
57838,15.1,13.204207
101520,212.05,267.432
72350,16.6,34.437286
57319,4.85,26.422718
63254,2.1,3.6834173
58980,6.5,7.2723913
86362,1458.05,1478.3436
59337,1.15,12.525901
53921,5.3,8.554778
85204,448.35,482.6776
98606,764.7,710.88464
91753,40.1,50.053932
84863,604.95,636.05005
71712,8.05,13.255675
66179,0.6,6.4378653
99909,721.95,720.34924
75684,150.5,174.3475
93974,800.0,929.87634
95227,1217.05,1229.335
66732,380.7,427.2739
91210,876.9,867.8758
100104,20.2,28.08068
98483,18.75,16.59182
59178,59.5,75.37835
84722,564.9,601.6378
78900,848.1,894.0597
87563,196.8,182.81017
71824,64.05,82.7232
62153,15.05,16.911404
96108,15.65,12.972899
84331,5.3,12.196052
88289,183.0,216.59993
86594,78.7,74.07284
93072,9.35,18.991486
81305,292.6,352.05905
79935,1101.0,1163.8949
78714,17.55,18.124939
86845,199.4,192.25415
100055,1875.8,1856.2917
83437,1505.15,1571.5183
52949,4.1,33.806923
95635,1770.0,1787.848
95221,1678.45,1699.5907
86138,224.5,224.1396
79018,876.55,928.4849
68976,265.3,306.03387
67641,543.3,582.3477
97500,240.45,240.16464
76092,145.55,153.28226
65420,670.05,719.8534
59471,315.6,329.40173
80239,530.15,635.5703
77536,495.9,462.6793
91817,1954.2,2003.1927
70834,6.05,7.5409384
78703,40.7,48.265137
81413,87.65,116.56544
68421,1200.0,1314.9746
102238,880.0,800.19867
102131,158.5,88.87499
78099,0.05,31.353592
61799,2.0,4.555892
91408,0.1,5.549506
87098,115.0,136.12904
54873,761.0,779.2886
88721,2.85,12.235938
60216,89.5,120.24739
95028,18.85,20.104713
56574,1173.9,1188.97
52851,1908.05,1969.9413
63658,19.4,21.655128
77861,79.3,84.962234
72570,514.2,533.05035
61471,748.0,740.27734
100602,3310.0,3410.025
86233,1683.55,1703.8689
83225,455.65,503.46692
79608,674.95,712.59326
86501,484.65,482.55118
86035,11.85,15.803519
89765,3202.15,3303.3235
89837,840.75,848.4529
84977,1950.0,1968.8345
72212,3.95,7.6457205
69968,1.3,4.823493
89232,0.55,4.0497503
80648,1830.0,1945.7074
78077,782.45,816.63477
86238,824.2,845.4174
76004,418.9,432.66086
99020,6.9,16.824791
91230,131.7,127.36326
70603,372.75,412.0934
66404,25.4,48.135468
98634,68.8,47.91141
91015,670.55,656.3213
83191,3595.0,3754.1758
60350,4.4,10.343963
57142,742.25,787.25433
76869,36.2,49.13055
83978,0.2,4.304801
60062,88.45,162.44655
86412,2.5,6.6286383
61161,3.2,4.290923
85576,5.35,27.452518
85312,156.4,174.6507
68294,460.0,478.0722
94010,13.7,17.295433
67321,107.1,113.477165
55217,4249.25,4312.219
101645,5046.95,5028.6636
81039,906.0,969.35754
70946,9.25,15.343604
96080,372.1,345.59958
81978,1.3,5.2260885
87412,1081.15,1101.909
76978,6.2,7.586295
55915,170.55,208.42635
65289,392.1,454.96
67661,0.05,15.491797
78240,99.9,120.67871
54861,2028.0,2122.984
76501,241.45,268.87677
95518,0.05,13.922645
97184,1275.0,1308.9303
80137,57.7,81.0122
99415,13.05,12.781051
56894,1025.0,1029.6132
59865,242.25,242.14833
57945,5.95,33.28416
57690,8.4,10.887519
68957,970.0,1085.8413
69234,845.5,919.27454
69913,1015.85,1093.1777
82783,462.85,525.8464
58966,116.1,101.47275
74358,2.9,2.982398
101037,50.35,45.884506
84443,986.0,1030.9043
91567,1.25,6.09735
62683,666.05,734.4159
100621,2087.5,1990.2357
84867,410.15,437.6705
66418,3.5,9.453307
70353,52.55,71.32694
86146,45.4,52.33893
90840,269.5,258.46982
69828,0.6,5.9202566
73733,5.45,5.685546
83640,313.0,346.04907
65193,59.55,94.72418
86910,180.1,209.58339
84441,1082.2,1175.5155
77103,50.55,58.199097
87307,143.0,120.30663
68043,216.15,220.2143
96419,12.4,39.330093
71030,705.45,737.11206
71970,10.1,43.990555
81114,0.3,3.540824
63645,125.7,139.9034
94372,52.8,44.715725
79209,1114.05,1196.4886
73790,7.0,7.657233
88696,365.25,357.49176
84570,946.0,1000.30756
89719,28.65,40.542957
83018,45.25,73.66331
84164,1560.0,1588.7355
76499,813.55,845.1299
54494,237.4,272.90155
96839,562.65,615.4692
72088,426.45,461.77924
58761,567.3,566.32965
70464,777.1,819.255
73524,3.0,6.3257895
97236,0.8,6.190261
56634,1.9,5.1769323
98710,2190.55,2173.5173
93174,102.45,93.04463
59307,921.1,962.62354
101137,35.65,20.580856
99160,519.45,513.42505
77871,29.9,29.807682
61754,287.2,334.6598
98607,750.0,668.6091
80148,18.75,23.157639
57147,490.15,538.97095
65581,2.0,5.895591
98351,4.4,7.353591
59347,0.8,6.2737036
53507,350.5,402.90793
60553,9.0,11.095199
63667,10.8,13.076095
63436,192.2,221.69724
84693,2031.15,2063.419
54088,317.5,322.75754
76431,1382.7,1539.5511
57301,443.0,473.1348
77428,195.0,221.76341
62146,45.7,62.845585
97888,517.45,481.05765
63311,666.2,750.16235
80374,0.45,5.8617315
77209,265.0,273.342
94571,1544.85,1588.5345
90575,1184.15,1197.9398
102132,144.3,82.50119
95488,950.8,995.46985
94904,7.1,8.72486
89802,193.9,191.16536
53413,227.95,249.14188
100652,1551.85,1584.7717
69231,1041.35,1068.2441
64267,287.35,351.27286
71937,1727.0,1824.0812
73186,219.75,237.38277
89225,0.6,5.1583776
85417,1446.0,1412.0983
54138,228.2,232.89093
69133,2.95,26.226154
56129,179.3,184.24663
53305,635.3,657.15906
73302,192.25,182.83391
76302,738.9,945.557
62681,808.1,883.3978
72607,965.0,1045.6514
89158,2436.5,2485.1443
96840,589.6,573.4887
88816,5.5,13.087699
71127,296.1,298.05768
61116,267.35,262.01828
86394,21.1,45.020622
70624,3.15,16.067772
57772,530.0,574.122
95641,1406.2,1427.135
64175,3.2,8.66384
92338,4.45,13.495994
68197,17.45,27.149948
56829,8.8,9.667594
68160,890.75,942.5366
97523,8.5,13.136855
90733,326.65,321.53006
98733,151.95,115.37716
54127,568.15,581.00037
90384,11.4,16.67984
95954,19.15,22.79242
53309,441.4,444.705
77744,4.85,6.271079
95642,1369.0,1377.4785
56599,80.55,96.8075
63569,45.6,59.970654
59319,328.3,366.20773
71575,11.75,22.763062
52720,217.0,258.54153
97785,306.85,266.03757
70511,0.45,4.225539
66136,1705.8,1745.758
83708,221.75,249.83853
78723,13.0,12.040351
65995,698.6,737.9171
87787,1792.6,1802.1412
81036,2380.0,2565.5776
81234,1.15,4.5647726
78027,1900.0,2022.1078
98850,577.8,633.8016
91742,240.9,222.1545
54874,679.95,733.3754
93409,708.9,719.1948
58332,480.15,489.66586
52796,1761.25,1865.2106
89816,2170.0,2211.4797
73284,1101.3,1144.613
97203,330.95,368.897
54514,1.8,13.408401
60851,0.2,32.95198
69918,722.0,795.2383
101031,120.7,85.672676
65205,11.05,18.528736
65802,12.3,17.63047
89329,99.85,118.70152
64475,158.0,189.73318
65567,3.05,16.352013
68062,6.05,15.705703
99389,269.55,242.09633
59979,1535.75,1566.6768
77692,548.75,587.07574
65440,4.9,37.346886
57465,12.25,26.764069
73027,1438.0,1361.4424
88184,17.6,20.174374
71711,6.6,13.810561
75783,3.55,26.30037
82199,3.7,6.899108
95454,3110.0,3172.4053
68466,0.75,6.485198
61306,882.4,908.95325
85711,15.5,38.393925
93430,81.25,85.77705
65004,2.9,6.6517706
85337,3.45,7.6183844
74726,6.35,7.553855
73652,3.65,4.4913473
60329,212.6,224.9674
61852,536.55,581.9228
61343,16.0,15.893294
78941,0.95,5.914977
69132,4.0,33.270187
75895,652.25,669.46857
64474,174.2,212.0084
83485,3.15,9.305991
90522,1115.0,1113.6143
73024,1469.0,1596.9766
92523,163.8,173.28743
90429,788.6,772.88074
71162,2855.0,2866.7185
73385,1.25,4.899665
81733,493.9,546.8408
52693,2155.55,2226.4355
70506,0.5,5.16294
60024,2718.35,2782.0178
62605,4.5,7.3640738
67951,3.15,8.235053
83003,296.25,336.49063
76151,941.15,1021.7274
55400,81.9,89.38101
58358,15.3,20.770836
91147,259.6,239.21161
61655,1.15,11.040412
69250,132.7,168.16454
80237,696.7,733.7185
80697,5.25,13.58689
58877,542.0,510.7361
92838,2681.75,2759.2305
69908,1310.5,1391.1174
98288,1770.0,1790.535
80155,13.85,15.107673
91001,1333.15,1336.2804
69441,427.45,436.39908
73392,1.3,3.6779852
60563,6.65,7.725135
75413,143.5,166.53056
78949,0.8,4.4824896
72372,4.75,9.223166
78258,1.65,9.918021
87445,54.2,66.76661
89340,4.1,20.536629
70811,157.8,160.89484
71229,0.1,4.049056
84862,652.2,685.70667
99743,625.15,685.93665
59329,10.1,41.52707
86961,170.4,216.71942
53151,5055.0,5117.1343
102147,43.65,16.880257
61753,322.45,374.37622
76185,17.15,29.994347
81037,2152.15,2222.917
101047,17.3,15.220328
55472,105.2,111.64474
58099,6.6,18.97773
68863,61.95,93.62626
54890,163.6,173.59038
91980,430.25,403.7856
59611,4.1,6.257125
67805,12.3,44.343124
79983,4.7,9.346992
73092,5.55,8.123519
81001,3777.0,3919.471
88270,985.0,1003.88
93720,521.55,562.9779
85488,4155.0,4245.7583
93271,986.85,1014.27014
63101,0.55,12.716926
75792,0.9,9.476142
77117,19.9,17.243168
85002,410.05,441.267
75169,7.65,19.341927
82925,7.7,16.285965
